created,full_resolution_time,from_last_update,from_create_to_update,issue_type,priority,description_length,summary_length,watch_count,comment_count,reporter_mean_FRT,reporter_mean_FLU,reporter_mean_FCTU,reporter,key,num_of_trans,classes_by_frt,classes_by_flu,classes_by_fctu,assignee_mean_FRT,assignee_mean_FLU,assignee_mean_FCTU
2018-02-02T15:07:51.748+0000,0.0,0.0,74040.676,2,2,944.0,27,2,2,0.0,0.0,74040.676,marcoslg,AVRO-2140,1,0,0,0,0.0,0.0,0.0
2018-02-01T07:52:18.313+0000,0.0,0.0,1141961.3090000001,6,6,1949.0,75,2,2,0.0,0.0,9380360.5875,aukevanleeuwen,AVRO-2139,1,0,0,3,0.0,0.0,0.0
2018-01-30T23:39:02.779+0000,0.0,0.0,249843.53900000002,6,4,415.0,101,1,1,0.0,0.0,249843.53900000002,srosenberg,AVRO-2138,1,0,0,1,0.0,0.0,0.0
2018-01-29T02:31:26.495+0000,0.0,0.0,39710.675,6,4,2229.0,48,1,0,0.0,0.0,39710.675,asethia,AVRO-2137,1,0,0,0,0.0,0.0,0.0
2018-01-28T23:36:30.867+0000,0.0,0.0,0.0,6,6,284.0,55,1,0,0.0,0.0,0.0,njrbalu,AVRO-2136,1,0,0,0,0.0,0.0,0.0
2018-01-27T12:03:17.934+0000,0.0,0.0,0.0,6,4,1020.0,63,1,0,0.0,0.0,0.0,isopov,AVRO-2135,1,0,0,0,0.0,0.0,0.0
2018-01-19T04:40:59.323+0000,0.0,0.0,40833.62,6,4,907.0,48,1,0,0.0,0.0,40833.62,gogiraghu,AVRO-2134,1,0,0,0,0.0,0.0,0.0
2018-01-18T09:09:35.958+0000,4075.891,0.035,4075.9260000000004,2,2,420.0,16,3,3,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2133,3,0,0,0,3982094.9872500002,2159852.0315,12001485.40464706
2018-01-18T02:49:13.924+0000,3083836.889,17046.420000000002,3100883.3090000004,2,4,1096.0,66,5,15,3083836.889,17046.420000000002,3100883.3090000004,kdrakon,AVRO-2132,2,3,0,3,2619591.0243381313,9637790.732330939,13414836.621671282
2018-01-17T22:52:57.690+0000,0.0,0.0,408.68600000000004,6,4,1528.0,55,2,2,0.0,0.0,408.68600000000004,jeff.maxwell,AVRO-2131,1,0,0,0,0.0,0.0,0.0
2018-01-16T03:29:26.908+0000,54250.431000000004,3318.324,57568.755000000005,5,4,651.0,76,2,2,54250.431000000004,3318.324,57568.755000000005,shabab,AVRO-2130,2,0,0,0,0.0,0.0,0.0
2018-01-12T18:24:51.639+0000,0.0,0.0,0.0,2,2,251.0,45,1,0,0.0,0.0,0.0,brusser,AVRO-2129,1,0,0,0,0.0,0.0,0.0
2018-01-11T12:21:11.105+0000,0.0,0.0,1407.728,6,4,1777.0,105,2,0,1416763.516,0.044000000000000004,809457.9113333334,zi,AVRO-2128,1,0,0,0,0.0,0.0,0.0
2018-01-09T06:15:16.870+0000,0.0,0.0,2965102.788,2,2,209.0,68,2,3,0.0,0.0,2965102.788,dbundin,AVRO-2127,2,0,0,3,0.0,0.0,2965102.788
2018-01-04T14:02:14.510+0000,0.0,0.0,0.0,6,4,757.0,89,1,0,0.0,0.0,0.0,pederpansen,AVRO-2126,1,0,0,0,0.0,0.0,0.0
2018-01-04T01:11:09.834+0000,0.0,0.0,0.0,6,2,3729.0,41,1,0,0.0,0.0,0.0,pviolet,AVRO-2124,1,0,0,0,0.0,0.0,0.0
2018-01-03T23:36:54.744+0000,0.0,0.0,0.0,6,6,3776.0,73,1,0,0.0,0.0,0.0,flinkai,AVRO-2123,1,0,0,0,0.0,0.0,0.0
2018-01-03T12:17:52.782+0000,1727456.6760000002,83807.265,1811263.941,6,4,1140.0,50,5,17,1727456.6760000002,83807.265,1811263.941,bart,AVRO-2122,3,3,0,3,1727456.6760000002,83807.265,1811263.941
2017-12-26T01:28:45.485+0000,0.0,0.0,153.306,6,2,695.0,69,1,0,1290086.8350000002,0.058,645120.0995000001,dsebastien,AVRO-2121,1,0,0,0,0.0,0.0,0.0
2017-12-18T11:55:31.686+0000,1290086.8350000002,0.058,1290086.8930000002,2,4,158.0,59,4,4,1290086.8350000002,0.058,645120.0995000001,dsebastien,AVRO-2120,2,3,0,3,9070870.418838711,11668511.759354841,18583042.498857144
2017-12-14T10:13:17.491+0000,735291.5360000001,0.038,735291.574,2,4,237.0,40,3,6,1384546.4579615386,12751303.182730772,12238417.834156252,nielsbasjes,AVRO-2119,2,2,0,2,9070870.418838711,11668511.759354841,18583042.498857144
2017-12-13T12:52:34.991+0000,811086.5120000001,4463141.068,5274227.58,6,4,,34,4,13,1384546.4579615386,12751303.182730772,12238417.834156252,nielsbasjes,AVRO-2118,2,2,4,4,21623791.055200003,6625859.127600001,27620253.412333336
2017-12-13T12:22:24.518+0000,0.0,0.0,1399766.9200000002,2,4,169.0,23,3,8,1384546.4579615386,12751303.182730772,12238417.834156252,nielsbasjes,AVRO-2117,1,0,0,3,9070870.418838711,11668511.759354841,18583042.498857144
2017-12-13T10:11:50.644+0000,0.0,0.0,221.961,6,4,343.0,34,1,0,0.0,0.0,221.961,redlion99,AVRO-2116,1,0,0,0,0.0,0.0,0.0
2017-12-12T13:15:21.428+0000,535957.859,0.063,535957.922,2,2,368.0,29,4,16,672384.1640000001,0.0395,672384.2035000001,elmendavies,AVRO-2115,2,2,0,2,535957.859,0.063,535957.922
2017-12-12T11:08:43.979+0000,292483.77,224789.377,517273.14700000006,2,2,3388.0,66,3,6,1384546.4579615386,12751303.182730772,12238417.834156252,nielsbasjes,AVRO-2114,2,1,1,2,9070870.418838711,11668511.759354841,18583042.498857144
2017-12-08T18:15:08.745+0000,10008183.967,0.024,10008183.991,2,2,547.0,37,5,6,5022227.4645,0.0345,5022227.499,vimota,AVRO-2113,3,4,0,4,1744751.667813954,6945866.40216279,8791528.65577528
2017-12-08T14:07:55.043+0000,0.0,0.0,11275801.100000001,2,2,448.0,68,4,8,0.0,0.0,11275801.100000001,moljac,AVRO-2112,2,0,0,4,0.0,0.0,11275801.100000001
2017-12-08T11:41:05.001+0000,0.0,0.0,49.812000000000005,6,4,744.0,52,1,0,0.0,0.0,49.812000000000005,venkaiahp,AVRO-2111,1,0,0,0,0.0,0.0,0.0
2017-12-05T10:18:17.431+0000,448.927,0.041,448.968,6,2,606.0,48,1,1,448.927,0.041,448.968,ambarishpande,AVRO-2110,2,0,0,0,0.0,0.0,0.0
2017-12-04T14:18:04.912+0000,2688176.176,0.14200000000000002,2688176.318,2,4,1001.0,36,6,6,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2109,3,3,0,3,3982094.9872500002,2159852.0315,12001485.40464706
2017-11-28T18:09:06.967+0000,0.0,0.0,596967.9820000001,6,4,1114.0,69,2,1,0.0,0.0,596967.9820000001,FaisalFeroz,AVRO-2108,1,0,0,2,0.0,0.0,0.0
2017-11-23T11:25:03.145+0000,1224045.215,0.048,1224045.263,6,4,2279.0,59,2,2,1224045.215,0.048,1224045.263,darshanmehta2,AVRO-2107,2,3,0,3,0.0,0.0,0.0
2017-11-17T09:42:05.641+0000,0.0,0.0,26666.791,2,4,308.0,53,3,1,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2106,1,0,0,0,0.0,0.0,0.0
2017-11-15T22:21:53.447+0000,0.0,0.0,162.138,2,2,1062.0,60,2,0,0.0,0.0,162.138,ilia_khaustov,AVRO-2105,1,0,0,0,0.0,0.0,0.0
2017-11-08T17:12:10.184+0000,0.0,0.0,792.8810000000001,2,4,271.0,57,2,2,0.0,0.0,792.8810000000001,robert-smallshire,AVRO-2104,1,0,0,0,0.0,0.0,0.0
2017-11-01T18:06:20.537+0000,0.0,0.0,0.0,6,2,407.0,69,1,0,0.0,0.0,0.0,jleech,AVRO-2103,1,0,0,0,0.0,0.0,0.0
2017-10-27T14:08:18.260+0000,360.39000000000004,0.037000000000000005,360.427,5,2,,47,2,3,13345962.778266668,5041660.064933333,18912935.398,busbey,AVRO-2102,2,0,0,0,4515989.346333333,2045887.564166667,6050436.915000001
2017-10-26T12:11:24.009+0000,1123046.3250000002,77221.119,1200267.4440000001,6,8,1219.0,29,1,1,1123046.3250000002,77221.119,1200267.4440000001,EddyA,AVRO-2101,2,3,0,3,0.0,0.0,0.0
2017-10-25T17:21:00.685+0000,0.0,0.0,64504.382000000005,0,0,643.0,40,1,1,0.0,0.0,64504.382000000005,fernandosdemoraes,AVRO-2100,1,0,0,0,0.0,0.0,0.0
2017-10-24T07:57:03.582+0000,0.0,0.0,123052.876,2,4,1565.0,28,5,6,0.0,0.0,123052.876,KornelKielczewski,AVRO-2099,1,0,0,1,0.0,0.0,0.0
2017-10-20T13:23:54.929+0000,0.0,0.0,2041.9130000000002,3,2,2222.0,41,2,1,0.0,0.0,2041.9130000000002,thebothead,AVRO-2098,1,0,0,0,0.0,0.0,0.0
2017-10-17T07:56:51.760+0000,0.0,0.0,24.236,2,2,336.0,104,1,0,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2097,1,0,0,0,0.0,0.0,0.0
2017-10-16T09:41:57.232+0000,0.0,0.0,24.215,6,6,1177.0,82,1,0,0.0,0.0,24.215,amrpinder,AVRO-2096,1,0,0,0,0.0,0.0,0.0
2017-10-09T21:33:57.218+0000,4226566.53,0.043000000000000003,4226566.573,3,4,4273.0,68,2,5,2240920.9445,0.03950000000000001,2240920.984,karthikus,AVRO-2095,2,3,0,3,1744751.667813954,6945866.40216279,8791528.65577528
2017-10-08T00:07:34.078+0000,0.0,0.0,131.496,2,4,163.0,47,1,0,4537577.6845,20739116.141000003,14847437.410571428,raymie,AVRO-2094,1,0,0,0,0.0,0.0,0.0
2017-10-08T00:05:46.363+0000,0.0,0.0,241.87900000000002,2,4,234.0,51,1,0,4537577.6845,20739116.141000003,14847437.410571428,raymie,AVRO-2093,1,0,0,0,0.0,0.0,0.0
2017-10-07T23:59:46.091+0000,0.0,0.0,601.307,2,2,557.0,71,1,0,4537577.6845,20739116.141000003,14847437.410571428,raymie,AVRO-2092,1,0,0,0,0.0,0.0,0.0
2017-10-07T23:58:36.983+0000,0.0,0.0,669.397,2,2,139.0,64,1,0,4537577.6845,20739116.141000003,14847437.410571428,raymie,AVRO-2091,1,0,0,0,0.0,0.0,0.0
2017-10-07T23:52:05.845+0000,0.0,0.0,16136373.167000001,2,4,692.0,67,4,14,4537577.6845,20739116.141000003,14847437.410571428,raymie,AVRO-2090,1,0,0,4,1912003.4840000002,55421577.358,33018305.064000003
2017-10-06T22:27:57.299+0000,255275.35900000003,0.036000000000000004,255275.39500000002,6,4,198.0,88,1,0,2240920.9445,0.03950000000000001,2240920.984,karthikus,AVRO-2089,2,1,0,1,0.0,0.0,0.0
2017-10-06T12:08:53.887+0000,509800.12200000003,0.052000000000000005,509800.17400000006,5,4,955.0,63,2,5,509800.12200000003,0.052000000000000005,509800.17400000006,eliviu,AVRO-2088,2,2,0,2,4251433.235333334,24661.138000000003,4276094.373333334
2017-10-05T15:20:33.579+0000,0.0,0.0,1010202.4460000001,3,4,1515.0,72,1,0,1416763.516,0.044000000000000004,809457.9113333334,zi,AVRO-2087,1,0,0,3,0.0,0.0,0.0
2017-10-05T08:31:12.551+0000,0.0,0.0,16546.945,6,4,4459.0,75,3,1,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2086,2,0,0,0,32547928.799999997,5208730.452555556,27347211.681
2017-10-01T03:16:24.721+0000,0.0,0.0,100.263,6,4,885.0,51,1,0,0.0,0.0,100.263,Jorge A.,AVRO-2085,1,0,0,0,0.0,0.0,0.0
2017-09-28T06:41:42.337+0000,0.0,0.0,63.370000000000005,1,4,388.0,27,1,0,0.0,0.0,63.370000000000005,aponomarenko,AVRO-2084,1,0,0,0,0.0,0.0,0.0
2017-09-27T22:49:17.978+0000,0.0,0.0,0.0,2,2,455.0,47,1,0,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2083,1,0,0,0,0.0,0.0,0.0
2017-09-26T08:16:26.714+0000,0.0,0.0,0.0,6,4,597.0,131,1,0,0.0,0.0,0.0,ATUMV002,AVRO-2082,1,0,0,0,0.0,0.0,0.0
2017-09-25T18:48:28.994+0000,16240903.767,0.028,16240903.795000002,6,2,952.0,28,4,5,16240903.767,0.028,16240903.795000002,pnayak,AVRO-2081,2,4,0,4,16240903.767,0.028,16240903.795000002
2017-09-20T13:46:39.262+0000,7243701.350000001,0.253,7243701.603,6,2,1710.0,41,3,5,7243701.350000001,0.253,3621850.8015,howellbridger,AVRO-2080,3,4,0,4,7243701.350000001,0.253,7243701.603
2017-09-20T11:40:32.185+0000,0.0,0.0,17618759.866,2,4,492.0,63,10,7,0.0,0.0,9380360.5875,aukevanleeuwen,AVRO-2079,1,0,0,4,0.0,0.0,0.0
2017-09-18T19:21:10.827+0000,0.0,0.0,16048386.412,6,4,1778.0,62,4,5,0.0,0.0,16048386.412,erwaman,AVRO-2078,2,0,0,4,32547928.799999997,5208730.452555556,27347211.681
2017-09-18T12:05:04.906+0000,0.0,0.0,11499558.167000001,3,2,333.0,69,4,6,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2077,1,0,0,4,32547928.799999997,5208730.452555556,27347211.681
2017-09-14T12:01:45.679+0000,67566.18800000001,0.038,67566.22600000001,0,4,462.0,55,2,2,1846500.0445,0.0385,1846500.083,erikvanoosten,AVRO-2076,2,0,0,0,0.0,0.0,0.0
2017-09-10T19:59:33.084+0000,0.0,0.0,57376.202000000005,2,2,597.0,62,2,3,27861685.1305,3.0415,18593584.182,epkanol,AVRO-2075,1,0,0,0,27861685.1305,3.0415,18593584.182
2017-09-04T15:23:51.071+0000,0.0,0.0,3714391.995,6,4,725.0,50,4,4,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2074,1,0,0,3,0.0,0.0,0.0
2017-09-04T08:09:24.738+0000,0.0,0.0,486.72,6,2,223.0,64,1,0,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2073,1,0,0,0,0.0,0.0,0.0
2017-08-30T09:36:33.441+0000,1119595.639,0.066,1119595.705,6,4,253.0,82,5,18,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2072,3,3,0,3,32547928.799999997,5208730.452555556,27347211.681
2017-08-29T16:16:29.903+0000,0.0,0.0,0.0,2,4,2126.0,31,1,0,904617.8680833332,968276.4496666667,3650384.2291999995,sacharya,AVRO-2071,1,0,0,0,4515989.346333333,2045887.564166667,6050436.915000001
2017-08-29T12:28:55.539+0000,0.0,0.0,0.0,2,4,592.0,79,1,0,0.0,0.0,8852952.730500001,dguitelson,AVRO-2070,1,0,0,0,0.0,0.0,0.0
2017-08-29T09:13:14.637+0000,0.0,0.0,17705905.461000003,2,4,302.0,64,6,15,0.0,0.0,8852952.730500001,dguitelson,AVRO-2069,2,0,0,4,0.0,0.0,17705905.461000003
2017-08-22T16:24:27.519+0000,0.0,0.0,0.0,2,0,1305.0,42,1,0,44419655.94171429,4103233.4420000007,31349754.21666667,zolyfarkas,AVRO-2068,1,0,0,0,0.0,0.0,0.0
2017-08-21T16:04:31.966+0000,18942030.976,0.024,18942031.0,2,4,1015.0,63,5,13,9518511.827,17740005.616,27258517.443,jmullins,AVRO-2067,3,4,0,4,9518511.827,17740005.616,27258517.443
2017-08-14T09:09:05.178+0000,1571801.955,32.959,1571834.914,6,0,150.0,60,3,5,1345698.797,16.512500000000003,1994290.9725555554,nkollar,AVRO-2066,3,3,0,3,32547928.799999997,5208730.452555556,27347211.681
2017-08-14T04:42:38.541+0000,0.0,0.0,19107119.524,6,8,3009.0,70,4,0,0.0,0.0,19107119.524,stephane.maarek@gmail.com,AVRO-2065,1,0,0,4,0.0,0.0,0.0
2017-08-07T23:31:02.326+0000,0.0,0.0,0.0,6,2,2097.0,40,1,0,0.0,0.0,131853.9075,edmonds,AVRO-2064,1,0,0,0,0.0,0.0,0.0
2017-08-04T21:52:39.553+0000,0.0,0.0,263707.815,6,2,715.0,58,3,4,0.0,0.0,131853.9075,edmonds,AVRO-2063,1,0,0,1,0.0,0.0,0.0
2017-08-04T03:40:21.189+0000,6038060.302,7.3340000000000005,6038067.636,4,8,53.0,28,1,1,904617.8680833332,968276.4496666667,3650384.2291999995,sacharya,AVRO-2062,3,4,0,4,4515989.346333333,2045887.564166667,6050436.915000001
2017-08-03T20:28:50.157+0000,911013.4130000001,0.05,911013.4630000001,2,0,616.0,41,5,5,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2061,3,3,0,3,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-08-01T19:07:01.308+0000,36488.933000000005,5.412,36494.345,6,6,377.0,46,1,1,904617.8680833332,968276.4496666667,3650384.2291999995,sacharya,AVRO-2060,3,0,0,0,4515989.346333333,2045887.564166667,6050436.915000001
2017-07-28T07:26:54.109+0000,3993133.9910000004,0.061000000000000006,3993134.052,3,4,59.0,26,5,5,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2059,3,3,0,3,3982094.9872500002,2159852.0315,12001485.40464706
2017-07-27T02:08:12.202+0000,0.0,0.0,8246778.923,6,6,842.0,53,3,3,0.0,0.0,8246778.923,SamSchlegel,AVRO-2058,2,0,0,4,0.0,0.0,8246778.923
2017-07-18T20:53:23.013+0000,0.0,0.0,0.0,6,6,1374.0,60,1,0,44419655.94171429,4103233.4420000007,31349754.21666667,zolyfarkas,AVRO-2057,1,0,0,0,0.0,0.0,0.0
2017-07-18T20:20:30.467+0000,817136.084,0.065,817136.1490000001,2,2,706.0,63,4,6,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2056,5,2,0,2,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-18T19:56:53.305+0000,4816997.358,0.056,4816997.414,2,0,199.0,66,4,5,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2055,3,4,0,4,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-18T19:06:05.667+0000,821587.3400000001,0.039,821587.3790000001,2,0,653.0,41,4,5,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2054,5,2,0,2,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-18T18:43:01.298+0000,4821414.314,0.07100000000000001,4821414.385000001,2,0,808.0,70,3,2,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2053,3,4,0,4,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-17T23:02:45.645+0000,403315.24500000005,0.057,403315.302,2,0,906.0,59,2,6,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2052,2,1,0,1,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-17T19:08:06.582+0000,0.0,0.0,4579641.74,6,4,548.0,48,4,10,0.0,0.0,4579641.74,dkulp,AVRO-2051,1,0,0,4,0.0,0.0,0.0
2017-07-17T01:49:05.820+0000,970191.7230000001,0.066,970191.7890000001,2,2,381.0,23,5,7,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2050,5,3,0,3,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-17T01:05:58.080+0000,972765.1690000001,0.047,972765.216,2,0,1519.0,52,4,9,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2049,7,3,0,3,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-14T21:20:53.557+0000,1159052.9030000002,0.052000000000000005,1159052.955,2,2,925.0,53,4,8,1743719.283222222,0.05588888888888889,1743719.3391111111,belugabehr,AVRO-2048,5,3,0,3,1743719.283222222,0.05588888888888889,1743719.3391111111
2017-07-14T05:41:22.084+0000,0.0,0.0,14985744.236000001,6,4,759.0,55,3,2,0.0,0.0,14985744.236000001,panghy,AVRO-2047,1,0,0,4,0.0,0.0,0.0
2017-07-04T10:10:14.424+0000,0.0,0.0,1118618.162,6,4,2452.0,91,3,2,0.0,0.0,1118618.162,manu-chroma,AVRO-2046,1,0,0,3,0.0,0.0,0.0
2017-06-22T14:05:20.496+0000,0.0,0.0,79022.053,6,4,731.0,40,2,0,0.0,0.0,79022.053,lv,AVRO-2045,1,0,0,0,32547928.799999997,5208730.452555556,27347211.681
2017-06-20T07:50:19.951+0000,0.0,0.0,0.0,2,4,326.0,15,1,0,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2044,1,0,0,0,0.0,0.0,0.0
2017-06-16T07:14:35.609+0000,3029450.04,12438442.593,15467892.633000001,2,8,386.0,13,5,9,2978345.3860000004,1264079.8974166666,3636399.2943571433,gszadovszky,AVRO-2043,3,3,4,4,3982094.9872500002,2159852.0315,12001485.40464706
2017-06-15T16:28:40.404+0000,620.307,5811.9710000000005,6432.278,6,4,3567.0,55,2,4,620.307,5811.9710000000005,6432.278,quadra,AVRO-2042,2,0,0,0,7727131.153650001,25188943.794550005,32368931.25045238
2017-06-13T16:28:51.540+0000,21879718.271,0.02,21879718.291,5,4,196.0,25,6,13,13345962.778266668,5041660.064933333,18912935.398,busbey,AVRO-2041,2,4,0,4,9070870.418838711,11668511.759354841,18583042.498857144
2017-06-12T18:48:10.002+0000,3380409.365,0.043000000000000003,3380409.4080000003,2,2,39.0,33,5,6,4680988.061000001,13799436.159333333,16329097.15675,tjwp,AVRO-2040,3,3,0,3,4680988.061000001,13799436.159333333,16329097.15675
